source,target,weight
p5259,t10515,0.6397511245506546
p5261,a5017,0.7507957799759218
p5261,a5018,0.7839411407217576
p5261,v10181,0.28506711447928745
p5261,t10524,0.5443081895116122
p5261,t10471,0.30009595608700323
p5261,t10893,0.5399705840202744
p5261,t10754,0.37720029649028697
p5261,t10512,0.5219471942175431
p5261,t11655,0.5393630498710026
p5261,t10974,0.712557947346989
p5261,p14671,0.8478383251676023
p5262,a5263,0.8922084950210439
p5262,a5264,0.8701595496287187
p5262,a5265,0.8832805754230894
p5262,a5266,0.8858541252809303
p5262,a5267,0.9160459172418216
p5262,a5268,0.901288417517313
p5262,v10181,0.4116178597035364
p5262,t10324,0.47057793911952883
p5262,t10365,0.43773637122812864
p5262,t10224,0.39334663871115594
p5262,t11141,0.5793491241266623
p5262,t13082,0.8410245531280679
p5269,a359,0.6628275689012926
p5269,a360,0.811835810284193
p5269,v10181,0.28830701126994546
p5269,t10508,0.10246098596231437
p5269,t10752,0.4434608591132469
p5269,t10213,0.6089106104376677
p5269,t10994,0.5200824400810282
p5269,t10514,0.6335479570399905
p5269,t10542,0.5468063236404024
p5270,a359,0.7964028203235665
p5270,a360,0.8447456787135011
p5270,v10181,0.4135329911522273
p5270,t10260,0.5114665507651778
p5270,t10474,0.7677701769452048
p5270,t10213,0.6562092654314875
p5270,t13083,0.82492278934072
p5270,t13084,0.9311984317474771
p5271,a124,0.7663316730190648
p5271,a5272,0.9287160767355136
p5271,v10181,0.38574971992805085
p5271,t10665,0.5891819515105389
p5271,t10431,0.5922318092190355
p5271,t10360,0.6026726324611829
p5271,t10381,0.7506837055057535
p5271,t13085,0.8858958126927605
p5273,a4,0.7847392561872205
p5273,a2423,0.7437637973177904
p5273,v10181,0.39682966515069396
p5273,t10192,0.6810925320833452
p5273,t10304,0.5821261687670062
p5273,t10297,0.5412848383809321
p5273,t10985,0.5993302957956415
p5273,t11017,0.6275423180479162
p5273,t13086,0.8610353951784377
p5274,a5275,0.9129841519477546
p5274,a5276,0.9045587807978963
p5274,v10181,0.42538146182678854
p5274,t10285,0.4277727310449733
p5274,t11581,0.6624774424159555
p5274,t10575,0.6354168835144143
p5274,t13087,0.9013910868250522
p5274,t13088,0.7989506605126608
p5277,a4,0.7499171644448297
p5277,a2423,0.7030218297739894
p5277,v10181,0.36897778303647166
p5277,t11780,0.6381576298532288
p5277,t10370,0.46156042495172817
p5277,t13089,0.8221508813793981
p5277,t13090,0.8382363574033459
p5277,t13091,0.892402044266797
p5277,t11946,0.7443811986069645
p5277,p15057,0.8832387763435838
p5277,p15068,0.9403166062729353
p5278,a4,0.7851607723835899
p5278,a2423,0.751563534228356
p5278,v10181,0.44802760267853425
p5278,t10565,0.6034115156564671
p5278,t12539,0.7967801910299386
p5278,t13092,0.943325106662992
p5278,t13093,0.9070589904512428
p5279,a5280,0.8281974806851025
p5279,a4,0.7112543587836871
p5279,a5281,0.769755776765211
p5279,v10181,0.3306919345649134
p5279,t10192,0.6839121206840837
p5279,t10193,0.7148799185487157
p5279,t10304,0.5775114881521246
p5279,t10503,0.12127694137087355
p5279,t10322,0.5230107357715829
p5279,t10456,0.7332181859052369
p5282,a5283,0.8433102671614172
p5282,v10181,0.3008533243740145
p5282,t10388,0.5693791296392922
p5282,t10508,0.21096582291535568
p5282,t10546,0.5825269477849234
p5282,t10824,0.8351537075236527
p5282,t12599,0.7327197901294027
p5282,t13094,0.8693512352386099
p5282,t13095,0.8555960595340865
p5284,a5035,0.8401048051402135
p5284,a5285,0.9043107925094304
p5284,a5286,0.8474795194665969
p5284,v10181,0.3776710483888496
p5284,t10524,0.6126405691242555
p5284,t10307,0.6274283606223128
p5284,t10372,0.39576814939135113
p5284,t10293,0.20989852894299554
p5284,t10373,0.5602959643512133
p5284,t13096,0.8444091325510978
p5287,a5288,0.6402417593295109
p5287,a5289,0.7055209934814118
p5287,a5290,0.6984625904585142
p5287,v10181,0.10734879527725937
p5287,t10225,0.19376954379706984
p5287,t10508,0.07193945698759249
p5287,t10191,0.39848413136047
p5287,t10588,0.42236552053931115
p5287,t10429,0.3412424151311949
p5287,t11451,0.4373111098930418
p5287,t10473,0.4793489422012116
p5287,p9949,0.4913811128847678
p5287,p14715,0.6981322539424015
p5287,p14694,0.5653986984625152
p5291,a5292,0.943523928852471
p5291,a5293,0.8938742688106318
p5291,v10181,0.453638938654268
p5291,t10297,0.6552656031838735
p5291,t10520,0.7687083841604039
p5291,t10881,0.8171842992641558
p5294,a5295,0.8358142076027464
p5294,a5296,0.7500993995704127
p5294,v10181,0.18580437012118617
p5294,t10508,0.09617020159536331
p5294,t10343,0.3630782318157411
p5294,t10254,0.3355678145177833
p5294,t10899,0.5799929895774346
p5294,t10756,0.36545506482764767
p5294,t12837,0.7178523766033481
p5294,t10555,0.4272454272725415
p5294,t13097,0.7851361229753445
p5294,t13098,0.8115563619251279
p5294,t13099,0.7749285956228027
p5297,a325,0.6931564653342314
p5297,a5298,0.8479088429220745
p5297,v10181,0.3579715673880882
p5297,t10723,0.722235369113524
p5297,t10293,0.14505377898235958
p5297,t11921,0.7153804584483235
p5299,a325,0.6021912772213465
p5299,a5298,0.850137146160671
p5299,v10181,0.29394000564186273
p5299,t10699,0.45067204338692385
p5299,t10298,0.4947199545365964
p5299,t10236,0.5139511413784368
p5299,t10722,0.4375762876604759
p5299,t10723,0.7295109306543771
p5299,t10293,0.1359134135883973
p5299,t11426,0.6024433464043342
p5300,a427,0.6627518070245962
p5300,a4779,0.8313258837321008
p5300,v10181,0.21407688348913248
p5300,t10383,0.5634079458538936
p5300,t10226,0.44038549380959835
p5300,t10227,0.565002037842261
p5300,t13100,0.7820278674769765
p5300,t12669,0.625264167845962
p5300,p15053,0.8880107194932921
p5300,p4816,0.6560366356990429
p5301,a395,0.9082368274445194
p5301,a396,0.8921499178698838
p5301,a397,0.9160228580750408
p5301,v10181,0.28018485279868977
p5301,t10284,0.5522066788841683
p5301,t10660,0.5817242075494686
p5301,t10530,0.6407353157103425
p5301,t10600,0.6281310109978178
p5301,t13101,0.7554147209233335
p5301,t13102,0.9100282810062833
p5302,a377,0.8179423493295344
p5302,a378,0.8390500513684087
p5302,a4865,0.8267591274540159
p5302,v10181,0.2070344850402316
p5302,t10383,0.5733241463892907
p5302,t11066,0.49145443407932715
p5302,t10641,0.5124436579288925
p5302,t10642,0.7259856436359953
p5302,t13029,0.7343568527790876
p5302,t10644,0.6126893277125278
p5302,p4733,0.7296518980863975
p5302,p4583,0.7794129019420432
p5303,a5304,0.6844380359758379
p5303,a5305,0.6805291782052443
p5303,v10181,0.15981049519731413
p5303,t10225,0.17788475761866465
p5303,t10343,0.33551543162510605
p5303,t10281,0.40439913416615975
p5303,t10503,0.03900555911242418
p5303,t10401,0.4316807642250525
p5303,t10767,0.46479149560242483
p5303,t13103,0.6749067207984164
p5303,t11394,0.5804873831139261
p5303,p14722,0.7324576238396823
p5306,a500,0.7934177091161849
p5306,a5307,0.7611077176133132
p5306,a5308,0.8033210163099149
p5306,v10181,0.2154450447206849
p5306,t10260,0.4196590768666186
p5306,t10216,0.1736282004966469
p5306,t10516,0.5398319717171025
p5306,t10242,0.5203213112545426
p5306,t10503,0.10893144454955674
p5306,t10835,0.6929030247391371
p5306,t10356,0.6524494944934304
p5306,t11034,0.6284298105132484
p5309,a401,0.841652954470852
p5309,a402,0.8937121885437062
p5309,v10181,0.26841422164490364
p5309,t10619,0.6596686312019411
p5309,t10445,0.4103207180018719
p5309,t10255,0.5291633489893246
p5309,t10299,0.39476944505748046
p5309,t10242,0.5159333173082116
p5309,t10550,0.5666983117892141
p5309,t10358,0.7980384238134529
p5310,a5311,0.8222264140366276
p5310,v10181,0.3316310170820286
p5310,t10260,0.4968174529895956
p5310,t10509,0.5635694453697984
p5310,t10579,0.4356302899293363
p5310,t13104,0.9049059920183259
p5310,t13105,0.8991994423771739
p5312,a637,0.6534210163831968
p5312,a4600,0.7868641113342548
p5312,a4601,0.7811453625126336
p5312,v10181,0.23674156346564615
p5312,t10225,0.208000932748172
p5312,t10849,0.5054086188137261
p5312,p4628,0.7806262769331277
p5313,a2298,0.8888558430865232
p5313,a5314,0.9347722960128716
p5313,v10181,0.5365333558376079
p5313,t11048,0.8263234795567724
p5313,t10575,0.7615264176990456
p5313,t13087,0.8837239928845879
p5313,t13082,0.8899204107516816
p5315,a5316,0.9037827135669576
p5315,a5317,0.8906824833552568
p5315,a5296,0.8318214401485133
p5315,a5318,0.8708380397779771
p5315,v10181,0.32471096478959804
p5315,t10389,0.6555297102394836
p5315,t10365,0.38267988662155417
p5315,t10926,0.5799876710056112
p5315,t10916,0.5829696609319648
p5315,t11278,0.7698305514158627
p5315,t13106,0.9250776467965883
p5319,a804,0.732378518027195
p5319,a20,0.8673233928067001
p5319,a4979,0.8582028393954445
p5319,a462,0.7742726036890856
p5319,a5320,0.8865496737303453
p5319,a5321,0.9010529607696047
p5319,v10181,0.37103789587881586
p5319,t10665,0.4968825609266
p5319,t10419,0.40385433584140246
p5319,t10442,0.4111001135668696
p5319,t10652,0.7882855606742355
p5319,t13107,0.8601219027004772
p5322,a5323,0.7746668193141455
p5322,a618,0.8013463196347048
p5322,a5324,0.7716756887863927
p5322,a5325,0.7672459636918154
p5322,v10181,0.28978162643246796
p5322,t10304,0.50137214380772
p5322,t10431,0.4595752595557494
p5322,t10685,0.4765958534428977
p5322,t10341,0.5684457245146738
p5322,p14677,0.8938753414932147
p5326,a445,0.8217292099380555
p5326,v10181,0.29490102389306916
p5326,t10329,0.41389003612136954
p5326,t10472,0.738787775734977
p5326,t11763,0.6197319380455919
p5326,t10711,0.8244076090551761
p5326,t13108,0.8559941563103612
p5326,p316,0.8282503187657488
p5326,p15069,0.9173414509847166
p5327,a9,0.8902368227043559
p5327,a109,0.7844789908097675
p5327,a408,0.9415727363397448
p5327,v10181,0.4738251790376616
p5327,t13109,0.9280709976435024
p5327,t13110,0.9396129917988431
p5327,t13111,0.9600186396628795
p5328,a5329,0.9064346985239969
p5328,a5330,0.8680326864639932
p5328,v10181,0.3337588817226539
p5328,t10524,0.6209685874414645
p5328,t13112,0.8625718253421667
p5328,t10301,0.5232030445691146
p5328,t12804,0.783995686709256
p5328,t12805,0.8128826602401955
p5328,t10737,0.5446512354882497
p5331,a797,0.8132700939383786
p5331,a5311,0.8091079630226943
p5331,v10181,0.2857838447636419
p5331,t10260,0.5045400514426985
p5331,t10343,0.3462922867601553
p5331,t10365,0.4185244737025259
p5331,t10891,0.5719597899604262
p5332,a797,0.8253241418865865
p5332,a5311,0.8717752445630618
p5332,v10181,0.35249461359427586
p5332,t10260,0.5617868082358534
p5332,t13113,0.890707979398832
p5332,t10509,0.5366329398041905
p5332,t12192,0.6761443804103207
p5332,t13104,0.9268956104726954
p5333,a53,0.8535978022830032
p5333,a60,0.7217295211278729
p5333,v10181,0.2504539747999254
p5333,t10296,0.47372138863174235
p5333,t10435,0.5279416159707628
p5333,t10846,0.4367904623201891
p5333,t12494,0.7060750301099753
p5333,t10876,0.6203429161123187
p5334,a323,0.7177362956430344
p5334,a1727,0.7553108605518764
p5334,v10181,0.358043753820369
p5334,t10225,0.2915396829962954
p5334,t10216,0.26307215289812935
p5334,t11858,0.6306449120265245
p5334,t13114,0.8027516984152645
p5334,t13115,0.7533520419974182
p5335,a5336,0.8180444709511102
p5335,a5337,0.8451464578170287
p5335,v10181,0.2943389238706893
p5335,t10656,0.4714753360579745
p5335,t10216,0.16067995719402572
p5335,t10246,0.7156405965614586
p5335,t10417,0.4984100349212889
p5335,t10242,0.5245197010106214
p5335,t13116,0.7908069496016653
p5335,t13117,0.8924338896258781
p5338,a2276,0.6526514697760538
p5338,a2277,0.6228597170858672
p5338,a4432,0.6617072259073763
p5338,a5339,0.6239309803868793
p5338,v10181,0.16532292969008952
p5338,t10508,0.049318372805984736
p5338,t10325,0.09553079294418962
p5338,t11044,0.38204223059825393
p5338,t10527,0.20737716381127688
p5338,t10528,0.3794943617692414
p5338,t11171,0.37222711476541476
p5338,t10373,0.3361860510502191
p5338,t10832,0.45504934467152275
p5338,t13118,0.2745686019856996
p5338,t13119,0.3718866611629603
p5338,p7001,0.8298918750892309
p5340,a534,0.8457379424890508
p5340,a5341,0.9235390898621532
p5340,v10181,0.3503010596382773
p5340,t10665,0.5493273246425432
p5340,t10497,0.5853427843116654
p5340,t10514,0.6413799143600317
p5340,t13120,0.8945090916135017
p5340,t10860,0.9097421138746871
p5340,t10733,0.6930562249734701
p5340,t13121,0.9149636945062878
p5342,a2894,0.6847850096484474
p5342,a4552,0.746389277354665
p5342,v10181,0.14263522071663204
p5342,t10343,0.23077093737484675
p5342,t10527,0.029449761374388487
p5342,t10299,0.3450670893187611
p5342,t10245,0.40749437739262073
p5342,t10293,0.07720134942130025
p5342,t12788,0.4908834165854792
p5342,t10360,0.3859451508697411
p5342,t13122,0.6405087398873192
p5342,t11781,0.4807278715408318
p5342,t13123,0.6295107858622719
p5342,p9317,0.7704736338722705
p5343,a5344,0.8475952960097645
p5343,a5100,0.7526655192506594
p5343,a5102,0.8420503174790435
p5343,v10181,0.30411030281052587
p5343,t10480,0.29187418706587426
p5343,t10301,0.40773457758431425
p5343,t10322,0.5558229135755861
p5343,t11650,0.5876613517820847
p5343,t11809,0.5481281534602438
p5343,t11518,0.5627376644827663
p5343,t13007,0.7164327046167102
p5343,t11642,0.5603765496558167
p5343,t13124,0.8652963859404867
p5343,t13125,0.8379591634905772
p5345,a354,0.7651790785403312
p5345,a3893,0.625549936770958
p5345,a5346,0.8170509352817229
p5345,v10181,0.30974926829670363
p5345,t10508,0.12224788201792006
p5345,t10898,0.4926907801357185
p5345,t10255,0.48590458455685037
p5345,t10611,0.6558049817753773
p5345,t10417,0.457600948702865
p5345,t10436,0.4315501112706866
p5345,t13126,0.7363786579096847
p5345,t12920,0.6692798042283422
p5345,t13127,0.7798921350356305
p5347,a5348,0.8981080177956824
p5347,v10181,0.24126680283885132
p5347,t10238,0.6950023654382697
p5347,t11177,0.486365744613763
p5347,t10774,0.6499925720735698
p5347,t10912,0.6508619854447356
p5347,t11308,0.6718360444188419
p5347,t13128,0.8683286745142845
p5349,a5350,0.9106084286723657
p5349,a5351,0.8948945210250706
p5349,v10181,0.35758761351174634
p5349,t10524,0.644549476479108
p5349,t10285,0.41535107295452883
p5349,t10548,0.5268054914830207
p5349,t12804,0.7924973912700539
p5349,t12805,0.8107952148464644
p5349,t10833,0.6837216391177442
p5352,a545,0.7428163543994656
p5352,a5353,0.9282076194237644
p5352,a5354,0.9370802963974729
p5352,v10181,0.45825015312522516
p5352,t11229,0.8271960683319255
p5352,t13129,0.9112213252873472
p5355,a5356,0.835675623595855
p5355,v10181,0.3882229409991002
p5355,t11142,0.6236198701352395
p5355,t10348,0.4473610436307374
p5355,t10685,0.49672200173951714
p5355,t10322,0.5270140360441371
p5355,t13008,0.7844014234776805
p5357,a5356,0.8059434620175936
p5357,v10181,0.30285106208736867
p5357,t10508,0.1249049658518777
p5357,t11142,0.5775849359031509
p5357,t11597,0.4194518918016507
p5357,t10372,0.22369154160904928
p5357,t10497,0.5611028737334268
p5357,t12210,0.5875708031382169
p5357,t10667,0.4342628095431096
p5357,t11809,0.5529412069407837
p5357,t13130,0.785596487801032
p5358,a4492,0.6845142239620253
p5358,a4555,0.8253775292384744
p5358,v10181,0.2116789431815234
p5358,t10216,0.07694693791673632
p5358,t11014,0.399865431181641
p5358,t11105,0.41329832486530227
p5358,t10471,0.3380923822477364
p5358,t10646,0.538080141572075
p5358,t13131,0.6834996805525523
p5358,t11883,0.628449016107749
p5359,a576,0.7148172178121516
p5359,a5360,0.724878241886445
p5359,a5361,0.7622646358182846
p5359,v10181,0.2630136706721463
p5359,t10225,0.1291931484712417
p5359,t10673,0.5662232724868994
p5359,t10336,0.6738581208063528
p5359,t11227,0.5983055937661053
p5359,t11110,0.17736911302798664
p5359,t11901,0.48191670447179036
p5359,t10342,0.654364322211702
p5359,t10769,0.5293659233289261
p5359,t12687,0.7995795161954977
p5359,t13132,0.7749896800383389
p5362,a435,0.8031629628799191
p5362,a436,0.8151556844230743
p5362,v10181,0.37860406391770374
p5362,t10581,0.5749628886786494
p5362,t11465,0.8624200760829863
p5362,t11552,0.8321097620062079
p5362,t10921,0.6814896333053696
p5362,t13051,0.8755061941887662
p5363,a5364,0.8338690339007638
p5363,a5365,0.8786488852575911
p5363,a5366,0.9159159818507386
p5363,v10181,0.3488902682008403
p5363,t10665,0.4805778630564308
p5363,t11721,0.6520490169747918
p5363,t10213,0.6778778563916138
p5363,t10448,0.6069848599116591
p5363,t13133,0.8495946211135156
p5363,t10776,0.716625009232842
p5367,a5205,0.8345415909905382
p5367,a5206,0.7947357824008288
p5367,v10181,0.32180351158051357
p5367,t10198,0.6433914728061066
p5367,t10213,0.6057648575087546
p5367,t10432,0.5317178630339648
p5367,t10373,0.507268825251796
p5367,t10617,0.5856390358130241
p5367,t10776,0.6792531092382517
p5367,t11650,0.5720899966632663
p5367,t10702,0.7293946936833233
p5368,a5369,0.9021633551948182
p5368,a5206,0.8029691368120793
p5368,v10181,0.27354683985157546
p5368,t10215,0.7256899161300214
p5368,t10432,0.5656380121495298
p5368,t10373,0.5119095378607457
p5368,t10617,0.5886553486304432
p5368,t12435,0.6105152711952555
p5368,t13134,0.90002959686241
p5368,t13135,0.7855078614427603
p5370,a5371,0.8666428298972985
p5370,a5372,0.8973960605969199
p5370,a5373,0.8734071677447651
p5370,a5374,0.8996147930215873
p5370,v10181,0.3097446397340565
p5370,t10693,0.5289941177882012
p5370,t10241,0.5667133896730645
p5370,t10301,0.4799472474226741
p5370,t10510,0.5674483510502867
p5370,t10518,0.6434193547573911
p5370,t10476,0.6977324598805235
p5370,t12872,0.6496086928344031
p5375,a5376,0.8415899588696734
p5375,a5377,0.8998063619064316
p5375,v10181,0.40415565538024334
p5375,t10285,0.4117910544951593
p5375,t10432,0.619295139165659
p5375,t10727,0.8129663716879806
p5375,t10635,0.8020357468712631
p5375,t13136,0.8865738182171178
p5375,t13137,0.8985856620977354
p5378,a445,0.8252494256919389
p5378,a5379,0.9209821044992228
p5378,v10181,0.32624335749859923
p5378,t10194,0.6025143349343884
p5378,t10577,0.4884104258405383
p5378,t13138,0.75589376564739
p5378,t10982,0.814312308217229
p5378,t13139,0.8931273239262426
p5380,a2222,0.800306890315679
p5380,a5381,0.9038607088127768
p5380,v10181,0.3281828741720729
p5380,t10237,0.6088056624651661
p5380,t10366,0.6885966234085342
p5380,t11623,0.6620760473429288
p5380,t10919,0.7817129089065076
p5380,t11687,0.716434267219964
p5382,a836,0.8568779855985377
p5382,a5383,0.8775318514340008
p5382,a5384,0.8279594568852754
p5382,a5385,0.8212580704003667
p5382,a5386,0.8564433398983111
p5382,v10181,0.3083671532803977
p5382,t10209,0.5134767823091292
p5382,t10285,0.43038644091497236
p5382,t10916,0.5640688765415564
p5382,t10548,0.5779060468282662
p5382,t13140,0.7625695880186398
p5387,a471,0.8597454341222476
p5387,a435,0.7625710958815887
p5387,v10181,0.19125711645989454
p5387,t10260,0.4158673803948165
p5387,t10699,0.3849025836387172
p5387,t10254,0.2685612400923606
p5387,t10304,0.5197205291979974
p5387,t11051,0.4632987189603928
p5387,t10405,0.6227506556524379
p5387,t10330,0.5150299951227291
p5387,t10305,0.6001778430959237
p5387,t11792,0.5764942740530398
p5387,t11876,0.5589081373210815
p5388,a3661,0.6909631667939168
p5388,a5389,0.7995258218447133
p5388,a5390,0.7820941101251996
p5388,a5391,0.7935832565207148
p5388,v10181,0.26042062776576774
p5388,t10225,0.28121938323022605
p5388,t10480,0.36356836212434496
p5388,t10722,0.4926314343359292
p5388,t10958,0.4955592479569004
p5388,t11892,0.6438378767943379
p5392,a366,0.6842000726148287
p5392,a369,0.7821200490896878
p5392,a5393,0.8143339964699811
p5392,a5394,0.7978300879807855
p5392,a5395,0.7515581987853168
p5392,v10181,0.2894351122743303
p5392,t10285,0.30761545503594634
p5392,t10224,0.4019986681018728
p5392,t10469,0.420379074267215
p5392,t13141,0.8191100461567454
p5392,p14673,0.931108455465003
p5396,a130,0.6784063319867457
p5396,a5393,0.8189545660667233
p5396,v10181,0.34542148036582604
p5396,t10373,0.5217667194616088
p5396,t10362,0.611903824059853
p5396,t12050,0.6626521360662978
p5396,p14670,0.7837421047552522
p5397,a493,0.7064592252679668
p5397,a5398,0.8640023688177225
p5397,v10181,0.3000052322361791
p5397,t10656,0.3474207935441727
p5397,t10272,0.5044774161408904
p5397,t10432,0.5450177054250045
p5397,t10397,0.760395046109697
p5397,t10440,0.5327524203491834
p5397,t11710,0.7201330690853724
p5397,t13142,0.7777837181968199
p5397,p15013,0.9455527896435015
p5399,a462,0.6759015913129911
p5399,a451,0.7995892033890178
p5399,a463,0.8643238610199598
p5399,v10181,0.1618583558270491
p5399,t10508,0.04828571871686783
p5399,t10216,0.08549994119971514
p5399,t10914,0.5639167616398059
p5399,t10312,0.42255757216467127
p5399,t10348,0.34740514341892464
p5399,t10589,0.3278393021496032
p5399,t10404,0.41162475622217976
p5399,t11524,0.5032174674033238
p5399,p461,0.7825950928406763
p5399,p4633,0.47323409391674176
p5400,a5401,0.850960876106893
p5400,v10181,0.3667425694568352
p5400,t10297,0.6063976802664169
p5400,t10816,0.6992966844735841
p5400,t10654,0.666845988530589
p5400,t12969,0.8648348508672475
p5400,t13143,0.9401958187054674
p5402,a5401,0.8434609533355906
p5402,a5403,0.9140467562133863
p5402,v10181,0.410335493605501
p5402,t10304,0.5228003397350072
p5402,t10297,0.6425498541116
p5402,t10575,0.6243198723314167
p5402,t12947,0.7761717620767653
p5402,t12595,0.7550933842489842
p5402,t11534,0.608170041490392
p5404,a165,0.8540100135446881
p5404,a167,0.8409636955660955
p5404,a5405,0.856560064862849
p5404,v10181,0.28019799699262365
p5404,t10216,0.17209588113184277
p5404,t10217,0.581081239816004
p5404,t10527,0.21678476303174984
p5404,t10397,0.7560647174672156
p5404,t10398,0.8884713413787965
p5404,t11365,0.718994057158707
p5406,a537,0.8369266871650397
p5406,a538,0.8459407045485307
p5406,a4901,0.8567799481864287
p5406,a5407,0.917116897374052
p5406,v10181,0.41781405901626717
p5406,t10665,0.5848900241457173
p5406,t10685,0.5518891842028149
p5406,t12445,0.6167752889432665
p5406,t13144,0.884991065524453
p5406,t13145,0.90093117003805
p5408,a492,0.8158557540229127
p5408,a493,0.7337400905154339
p5408,a494,0.7762425839418079
p5408,v10181,0.2478973800838813
p5408,t10389,0.590305213366185
p5408,t10194,0.4551942348462583
p5408,t10216,0.12083993665148626
p5408,t10445,0.334947967598412
p5408,t10244,0.5755432931723868
p5408,t10816,0.5336119901803651
p5408,t10469,0.3494328984722709
p5408,t10486,0.5428512961760645
p5408,t10908,0.643418917884123
p5408,t10944,0.6468934660161816
p5408,t13146,0.885143423149327
p5409,a5410,0.8177931707888936
p5409,a5411,0.8291146593080434
p5409,a439,0.7270655628200234
p5409,a860,0.7881423813757537
p5409,v10181,0.3167208121551231
p5409,t10216,0.10643391984687592
p5409,t10217,0.5823272778218399
p5409,t10284,0.4356169124372594
p5409,t10721,0.4077156206617911
p5409,t10432,0.5653466073686594
p5409,t10994,0.5495132717362183
p5409,t10727,0.7424309021748442
p5412,a5413,0.7423635698408128
p5412,a2309,0.8086405335024881
p5412,a5414,0.885053762061854
p5412,v10181,0.2340275952360571
p5412,t10224,0.3640171826636695
p5412,t10633,0.5102209978828993
p5412,t11203,0.6473160793939248
p5412,t12762,0.5580889441229702
p5412,t13147,0.848759551753297
p5412,t13148,0.7911772451790287
p5415,a5413,0.7058498435509916
p5415,a5416,0.8232084795487837
p5415,v10181,0.21102289944881575
p5415,t10347,0.49383644529376797
p5415,t11721,0.6328983177642097
p5415,t11488,0.335861346147502
p5415,t10234,0.47040826299378025
p5415,t10633,0.4891299724966082
p5415,t13149,0.873778838913555
p5415,t13150,0.8488353838715385
p5417,a451,0.7297982205568292
p5417,a463,0.6942787370414873
p5417,a5418,0.8130143266672314
p5417,v10181,0.1812512542597944
p5417,t10898,0.5196803379356867
p5417,t10611,0.6381819523919237
p5417,t10435,0.4512639173961858
p5417,t10589,0.3999433208166386
p5417,t10944,0.5333343290884184
p5417,p4633,0.6329739754666915
p5419,a5420,0.8885392138007492
p5419,v10181,0.3255759748310759
p5419,t10611,0.6916151520610715
p5419,t10436,0.5409611573991846
p5419,t12069,0.6500763439112008
p5419,t13151,0.8685167501397709
p5419,t13152,0.9329687479107746
p5421,a444,0.7809511467397574
p5421,a5422,0.7770093651222457
p5421,v10181,0.34375123506564176
p5421,t10508,0.1451636440632363
p5421,t10297,0.5293831902272568
p5421,t10298,0.5078241635033874
p5421,t11469,0.5287639198182321
p5421,t10633,0.3758991853287561
p5421,t12539,0.6941676412537438
p5421,t13153,0.803647451493716
p5421,t13008,0.7297755487194939
p5421,t10881,0.7105700131492588
p5423,a444,0.8485446733570929
p5423,a5422,0.8520706292355944
p5423,v10181,0.3410931986739312
p5423,t10254,0.4258868697828811
p5423,t11367,0.5850333764620969
p5423,t13153,0.868983497588981
p5423,t11460,0.8431101981313092
p5423,t13154,0.8277242336043042
p5423,t12352,0.8369403028851244
p5424,a5425,0.7662861573562412
p5424,a5426,0.860490343411423
p5424,a5427,0.8775349652315803
p5424,a5428,0.8914326543598382
p5424,v10181,0.3216726607287019
p5424,t10603,0.6428984835698195
p5424,t10740,0.6351498447374876
p5424,t12445,0.6221847087051533
p5424,t13155,0.9072653293827097
p5424,t13156,0.8581426925979075
p5429,a2296,0.5946254219347533
p5429,a646,0.6258949151565663
p5429,a3918,0.7290012212089546
p5429,v10181,0.22409718538958814
p5429,t11094,0.5553090602610905
p5429,t11530,0.5825994519204194
p5429,t11623,0.5645076836414016
p5429,t13157,0.7534012955764537
p5429,t12559,0.7245706939386025
p5429,t12662,0.680884902101579
p5429,p6700,0.825236452457502
p5429,p14695,0.708506652318478
p5430,a2,0.904078036804858
p5430,a4,0.8089556910402024
p5430,a2423,0.6965548999638795
p5430,a5431,0.9238513289248805
p5430,v10181,0.4096972508754034
p5430,t10241,0.6209494160448077
p5430,t13158,0.8338252972744395
p5430,t13159,0.9352821732560556
p5430,t13160,0.9372212200998978
p5432,a5433,0.8675604619888229
p5432,v10181,0.22470671536000186
p5432,t10713,0.4134372228818826
p5432,t12788,0.6660079739631729
p5432,t11681,0.46681804315109754
p5432,t10873,0.4333238001968077
p5432,t10519,0.5834142697696896
p5432,t11689,0.7043202320587272
p5434,a471,0.8349664117966324
p5434,a435,0.7122859449971557
p5434,v10181,0.28131470169694184
p5434,t10260,0.40704826883699774
p5434,t10367,0.6271458575655393
p5434,t10304,0.4953192802217699
p5434,t10330,0.5142760977630778
p5434,t13000,0.7036631417719325
p5434,t11876,0.5570986646952367
p5434,t11748,0.555695977588462
p5434,p15070,0.8303133783115633
p5434,p15071,0.8197100030350165
p5434,p15072,0.8845634910021882
p5434,p7174,0.7536271329473974
p5435,a4904,0.6748898911873586
p5435,a5436,0.7950869609349088
p5435,a5437,0.8630454829363298
p5435,a5438,0.8565171375497871
p5435,v10181,0.34610411266761393
p5435,t10508,0.1441997819722235
p5435,t10260,0.40802242038827885
p5435,t10367,0.5927869022981732
p5435,t13161,0.8345502597895206
p5435,t10471,0.3303076361178296
p5435,t11906,0.5885974418304963
p5435,t10331,0.7432183565610687
p5435,t11461,0.7477857474958726
p5439,a1542,0.7306749741285247
p5439,a1543,0.7349296930271795
p5439,a5440,0.8053220928679135
p5439,a5441,0.7648040348215767
p5439,v10181,0.2105515352893229
p5439,t10480,0.30437782968176247
p5439,t10216,0.2050380659514533
p5439,t10739,0.2924589757556303
p5439,t11105,0.4150271661011634
p5439,t11873,0.5242434122905304
p5439,p14748,0.8071059543982132
