source,target,weight
p7117,p15220,-0.04675147686242276
p7117,p15221,-0.030779429171585763
p7117,p7134,0.47755546116225334
p7117,p14738,0.01728357976662855
p7117,p14786,0.07488478808053095
p7117,p8348,0.5355047380894308
p7117,p8398,0.26370899526332753
p7117,p15222,0.08379270675554909
p7119,a2584,0.7023031901978233
p7119,a2585,0.6697751388354419
p7119,a2588,0.6297566359392759
p7119,a2590,0.6763732580390295
p7119,a2586,0.7273084609813918
p7119,v10185,0.5300587695868233
p7119,t10343,0.49791177653407465
p7119,t10254,0.48183830801081995
p7119,t10503,0.29577427850352445
p7119,t11303,0.5033965846216759
p7119,t10995,0.5911069995703012
p7119,p15223,0.05906604575012697
p7119,p15089,0.06148999440489982
p7119,p14901,-0.019353381358072734
p7119,p15224,0.17952064306949367
p7119,p14845,-0.056481146150249656
p7119,p15111,-0.04318760111924215
p7119,p15225,-0.023217615678993712
p7119,p14712,0.12688695941741174
p7119,p14990,0.12358077766193372
p7119,p8805,0.29740179323063975
p7119,p8606,0.26762083135939263
p7119,p8949,0.2635984240777391
p7119,p14872,0.06407660108898369
p7119,p15226,-0.08972874954588907
p7119,p8516,0.3141141686178141
p7119,p15227,0.013643301661471366
p7119,p15228,-0.18128248852656034
p7119,p14725,-0.04168430010795984
p7119,p8642,0.3310163047978613
p7119,p9352,0.2554156535938711
p7119,p15229,0.04691672712640481
p7119,p14946,-0.11831303901588429
p7119,p14991,0.009631878631320664
p7119,p15156,0.07907576312138788
p7119,p14986,0.1325266496218528
p7119,p14985,-0.19926299164721223
p7119,p15230,0.0037974254761783685
p7119,p14816,0.09230793372343246
p7119,p14847,-0.06583534257289116
p7120,a2584,0.7111835998355058
p7120,a2585,0.7096447030527437
p7120,a2586,0.7300140524938494
p7120,a3291,0.7839926593193622
p7120,v10185,0.5642224711923888
p7120,t10217,0.5336047630889477
p7120,t10503,0.31819172917209404
p7120,t11457,0.5072240465648008
p7120,t11303,0.5345403359976238
p7120,t11875,0.6722867743455282
p7120,t12243,0.6844738906334051
p7120,t13723,0.8556250139640447
p7120,p7119,0.630837907619563
p7120,p9352,0.3030628668113842
p7120,p14936,0.07266418423859862
p7121,a1201,0.7317896139476117
p7121,a7122,0.7933928241178813
p7121,a971,0.7597667148505716
p7121,v10185,0.5076306239843028
p7121,t10418,0.5008450120098324
p7121,t10641,0.5898727912669933
p7121,t11220,0.7240281451633753
p7121,t11072,0.42580871551150135
p7121,t11196,0.4420574909089034
p7121,t11948,0.5763237020723704
p7121,p7209,0.4208132992811722
p7121,p7171,0.5825393120059452
p7121,p8667,0.43206465977257946
p7121,p8894,0.42885974321646747
p7121,p14872,-0.00046201725005631133
p7121,p7123,0.8208527990002927
p7123,a1201,0.7642717818371971
p7123,a7122,0.7913037190896941
p7123,a971,0.7701094555107791
p7123,v10185,0.5596648298213989
p7123,t10418,0.5351339068487511
p7123,t10734,0.40322843587511437
p7123,t11072,0.45203656573149315
p7123,t11196,0.4772338098985593
p7123,t13724,0.889953982626559
p7123,p7209,0.4399998383162676
p7123,p7171,0.5973154711322146
p7123,p8667,0.42175332456931813
p7123,p8894,0.37120442532989384
p7123,p7119,0.3964506736426066
p7123,p14872,-0.03189157991080449
p7124,a7110,0.6736535251882452
p7124,a7118,0.7366629387710083
p7124,a7125,0.9035536518681823
p7124,a3014,0.6809911588566187
p7124,a7126,0.8231157232231795
p7124,v10185,0.5336940618665085
p7124,t11072,0.42647984580903925
p7124,t10503,0.33653403524847825
p7124,t10448,0.6557290140447051
p7124,t13725,0.7155708027234795
p7124,t13726,0.8703965614675988
p7124,p15059,-0.11083025920022041
p7124,p14786,0.106009942349787
p7127,a2588,0.6706289641017648
p7127,a2590,0.7093454893639395
p7127,a7128,0.7618510825308417
p7127,a2586,0.7177155828135472
p7127,a7129,0.8907513890567995
p7127,v10185,0.5519289298040194
p7127,t10641,0.6238050238340196
p7127,t11220,0.6947662234729557
p7127,t10503,0.3464372236614745
p7127,t11196,0.4677143880151062
p7127,t11110,0.4423197225387324
p7127,t10754,0.5134999593479677
p7127,t13727,0.8795272548927687
p7127,p15089,0.11348858200963148
p7127,p8805,0.4513607700461616
p7127,p8606,0.41023723120657796
p7127,p7119,0.5948744153767297
p7127,p8642,0.3453939072722727
p7127,p14816,0.08323457651450163
p7130,a7094,0.786366623967287
p7130,a3778,0.786084628800119
p7130,a1120,0.7038527734863357
p7130,v10185,0.5571731352024124
p7130,t11948,0.5739381175314388
p7130,t10676,0.6728078655453995
p7130,t11361,0.7293718629136067
p7130,t11642,0.6312597295817317
p7130,p8890,0.3190792979488345
p7130,p8620,0.49111780676527755
p7130,p15222,-0.08436117587625108
p7130,p9367,0.38594189149547503
p7131,a103,0.8294331129472646
p7131,a104,0.8630853413347346
p7131,v10185,0.48388923710846893
p7131,t10260,0.48683359670610094
p7131,t10474,0.6755198406238061
p7131,t10734,0.44457396613490546
p7131,t11469,0.6028909470772804
p7131,t10829,0.7270659400225529
p7131,t10555,0.5618164289838726
p7132,a6871,0.8844073257900575
p7132,v10185,0.4968427921537947
p7132,t11150,0.6330270228726437
p7132,t10322,0.5705383161317046
p7132,t10440,0.5736159122118937
p7132,t10676,0.6004736677158499
p7132,t12438,0.6227611777866491
p7132,p14767,-0.10764807607524665
p7132,p6870,0.7063713974798372
p7133,a12,0.7505737637063049
p7133,a13,0.7475351938850379
p7133,a15,0.7433154457988512
p7133,a17,0.7843706485422874
p7133,v10185,0.5568894017517075
p7133,t10814,0.5570170042285283
p7133,t10503,0.3120186546212384
p7133,t10976,0.556372800024044
p7133,t10811,0.6315392233569903
p7133,t10812,0.6100877009650743
p7133,p7199,0.7200402844392683
p7133,p7161,0.4607804115111862
p7134,a12,0.787846213110449
p7134,a15,0.8012051785889741
p7134,a17,0.7732175287236102
p7134,a7113,0.8727477887488527
p7134,v10185,0.6089621242307531
p7134,t11928,0.5705889161583425
p7134,t12101,0.778465783032906
p7134,t13593,0.8416106581639095
p7134,p15220,0.06978204884115198
p7134,p15221,-0.03699460673743695
p7135,a12,0.7574766684003027
p7135,a15,0.7439433913643277
p7135,a17,0.7429117554746184
p7135,a7113,0.8063772458133436
p7135,v10185,0.5535502107672506
p7135,t10508,0.3514715251069658
p7135,t10734,0.39035894662086984
p7135,t10555,0.606653245694532
p7135,t12003,0.6126836772899674
p7135,p14713,0.006350450013174299
p7135,p15220,0.13262163019983736
p7135,p7134,0.7282314199779905
p7135,p14738,0.049014202482003846
p7135,p7199,0.6281628393104829
p7136,a1061,0.8664579014804774
p7136,a1062,0.8764285260465052
p7136,v10185,0.48510712671391043
p7136,t11006,0.5608125449232348
p7136,t11110,0.44554583990612895
p7136,t11179,0.5681010718776132
p7136,t10360,0.48542428364743767
p7136,t11458,0.5695450971855991
p7136,t11340,0.6339295970248443
p7136,t12278,0.7532188236726984
p7136,t13728,0.8850312420182658
p7136,p15231,0.011185926875824238
p7136,p15232,0.040421720080271784
p7136,p15233,0.18699455020174982
p7136,p15234,-0.048133942305424275
p7136,p14858,-0.0006539445914866496
p7137,a5087,0.750709775955253
p7137,a2433,0.6653622276406872
p7137,a5092,0.8257383989357417
p7137,v10185,0.5709382581913334
p7137,t10513,0.51493061975221
p7137,t10734,0.4171797814055701
p7137,t10309,0.5060981047231422
p7137,t12641,0.7318147353264679
p7137,t13729,0.8886828183428994
p7137,p15235,0.022221759880214766
p7137,p15236,0.0015725689727876593
p7137,p15237,0.03242529618291148
p7137,p14714,0.0956711230345512
p7137,p9752,0.2786328808630307
p7138,a7139,0.9074377260230133
p7138,a1146,0.8233629222424533
p7138,a1147,0.7952667473123555
p7138,v10185,0.4986016833057366
p7138,t11110,0.5092407656381486
p7138,t13594,0.8342165490078547
p7138,t12711,0.8137713537835596
p7138,t11965,0.6126935122804168
p7138,p15238,-0.10813122194940221
p7138,p15239,-0.10591355288162413
p7138,p15240,-0.10248699393437434
p7138,p15241,0.05733678864270027
p7140,a1146,0.8433181568591315
p7140,a1147,0.8450998888830189
p7140,v10185,0.49823591300385084
p7140,t10224,0.48415886308444195
p7140,t11409,0.5439615754778999
p7140,t10447,0.5598194982455115
p7140,t13730,0.8975863327559517
p7140,t13677,0.6762809315124264
p7140,p7192,0.8609192684839024
p7140,p9592,0.5381955249338549
p7140,p15242,0.1308386129819386
p7140,p2742,0.24179266836850943
p7140,p8717,0.27221421308119653
p7140,p7158,0.42851533659416263
p7140,p9294,0.2924388587089751
p7141,a2870,0.7116074649297627
p7141,a2805,0.6602574120830199
p7141,v10185,0.4512937513206636
p7141,t11372,0.3599174682904933
p7141,t11512,0.5866442241024334
p7141,t10392,0.5505436437374804
p7141,t10501,0.4957380865853948
p7141,t11373,0.5854121498755306
p7141,t12516,0.7269942097424799
p7141,p14901,0.03720408250518066
p7141,p8316,0.25339090024736544
p7141,p15243,-0.07739745916479107
p7141,p14725,0.08323428752309521
p7141,p15244,0.037449764806015334
p7141,p14852,-0.016652314128621674
p7142,a2870,0.7379833909693845
p7142,a2805,0.7129925158287098
p7142,v10185,0.583347328456037
p7142,t10656,0.5422911359061292
p7142,t10273,0.3947303566945001
p7142,t11196,0.5051783866867833
p7142,t10293,0.40817493771088426
p7142,t13731,0.8692317399781369
p7142,p14901,0.034732859370688915
p7142,p7119,0.4104152613264726
p7142,p9349,0.2520214192089863
p7143,a1043,0.7220616863851915
p7143,a7144,0.7639545904907877
p7143,a5910,0.6988692691926194
p7143,a5911,0.8685568476641261
p7143,v10185,0.5280784683551375
p7143,t10445,0.5139764082421943
p7143,t10734,0.48111040959391566
p7143,t10309,0.4798709713262002
p7143,t13732,0.8888004286134881
p7143,p15245,0.06378037936156461
p7143,p15246,-0.22010910529465094
p7143,p15247,0.01556749995698347
p7145,a7118,0.8085530655180314
p7145,a7146,0.7795222457515041
p7145,a7147,0.863133408366521
p7145,v10185,0.49527685595857646
p7145,t10325,0.42253407658760944
p7145,t10424,0.5825724378880754
p7145,t10503,0.310368627353673
p7145,t10830,0.5314833329612795
p7145,t12340,0.6139592120521268
p7145,t11565,0.7052415444754466
p7145,p15248,-0.14546105621651803
p7145,p15249,-0.059313511299388735
p7145,p15250,0.2201897701985012
p7145,p15251,0.08585621336605544
p7148,a7149,0.8628016079672112
p7148,a7150,0.8761776529545183
p7148,a2573,0.7405326627706764
p7148,a5976,0.7471504973772233
p7148,v10185,0.572021058140447
p7148,t10196,0.5551846112832522
p7148,t11454,0.5942158537724176
p7148,t13483,0.752596403397894
p7148,t13733,0.7895555431683008
p7148,p8437,0.355798629005587
p7148,p15223,-0.11097055135259576
p7148,p5975,0.6340938633120956
p7148,p14712,0.30096290591774566
p7148,p8782,0.4824945043774109
p7148,p15252,0.018793351714874593
p7151,a2434,0.7948013415751978
p7151,v10185,0.43545431681649405
p7151,t10234,0.42397484109100086
p7151,t11198,0.4930097658425706
p7151,t10792,0.5007577803557356
p7151,t12435,0.611370634861699
p7151,t13725,0.7322002638248138
p7151,t11393,0.6328402582968689
p7151,t12400,0.5452777065314028
p7151,p15223,-0.05282852763454618
p7151,p14901,0.03959652531902116
p7151,p8606,0.46630032892305534
p7151,p15243,0.02748291392248858
p7151,p14943,-0.13933041677980376
p7151,p15253,-0.0489168506076397
p7151,p15254,0.042215567422045554
p7152,a7106,0.762931567769798
p7152,a6045,0.8121248634423225
p7152,a5919,0.7421099170653164
p7152,a6047,0.7851178462157817
p7152,a5921,0.6911857755395001
p7152,a7153,0.8392130598177069
p7152,v10185,0.5683588274149428
p7152,t10535,0.459106671771613
p7152,t10445,0.515079513562287
p7152,t11483,0.5281849955690143
p7152,p14972,-0.08476418524204983
p7152,p14904,0.16014808066618
p7152,p14902,-0.06923573354169532
p7154,a4972,0.7716669772321424
p7154,a7106,0.7240865108176662
p7154,a3042,0.7346579088483578
p7154,v10185,0.5733352740355349
p7154,t10503,0.34795431711342084
p7154,t13058,0.7606794880962451
p7154,t10453,0.66411409778261
p7154,t11999,0.6625396278703038
p7154,p15255,0.06933010845032596
p7154,p7199,0.4523117030482347
p7154,p15256,-0.06731177158439383
p7154,p7168,0.5276395514223906
p7155,a7156,0.8772556489024281
p7155,a7106,0.7258157839064867
p7155,a5919,0.7507038736967039
p7155,a6047,0.7670725601464191
p7155,a7157,0.8911309704517646
p7155,v10185,0.5286031421575033
p7155,t11785,0.6305631533741964
p7155,t13734,0.7696958361919086
p7155,t13735,0.8782608497389818
p7155,t12799,0.7739859225584097
p7155,p9952,0.6101682394106421
p7155,p8613,0.6309954204841799
p7155,p9991,0.3544482966573278
p7155,p7158,0.5515575219529777
p7158,a7106,0.6912052118978385
p7158,a7159,0.9044990844615415
p7158,a7160,0.9120078510460431
p7158,v10185,0.549882298810813
p7158,t10299,0.5253272743959947
p7158,t10268,0.5599136132341365
p7158,t10360,0.5163667605724747
p7158,t12236,0.7240246791165839
p7158,p15257,0.12649177804600692
p7161,a4972,0.7840685731880884
p7161,a7106,0.7228770513287638
p7161,a3042,0.706485030262908
p7161,a7162,0.8100739231572845
p7161,v10185,0.49500988445704197
p7161,t11381,0.6064173082704131
p7161,t11131,0.5673568201145761
p7161,t11133,0.5989035425183318
p7161,t10330,0.5711204005089023
p7161,t11884,0.7538476003763815
p7161,t13736,0.8831194463474332
p7161,t13737,0.7418195112465441
p7161,p9980,0.2835022031314539
p7161,p7199,0.4136767651887146
p7161,p15256,-0.07607491988902468
p7163,a2658,0.8003374476335494
p7163,a1120,0.752759696271016
p7163,v10185,0.5723247713582275
p7163,t11072,0.48795841197711404
p7163,t10310,0.5519561192867741
p7163,t12233,0.7411561176588948
p7163,t11361,0.7533286976194292
p7163,t11642,0.6148537342251177
p7163,p15059,-0.022665243435171598
p7163,p15180,-0.02965616313098416
p7163,p9923,0.555232334560946
p7164,a2805,0.6951522770358165
p7164,a3763,0.7893498213828675
p7164,a966,0.6937272086339569
p7164,a2619,0.6724718641000879
p7164,v10185,0.5792862625711964
p7164,t11488,0.4562497598424816
p7164,t10578,0.5348124729376263
p7164,t13738,0.8814704694864892
p7164,p15258,0.034879931524621724
p7164,p14923,-0.04093255639945442
p7164,p15259,-0.07018620407334292
p7164,p15260,0.0031209376523230786
p7164,p14859,0.16045270460520678
p7165,a2805,0.6361355821487468
p7165,a7166,0.8070475875836849
p7165,a2616,0.7056136987957071
p7165,a7167,0.796477183317764
p7165,v10185,0.5161066680069714
p7165,t11087,0.5353396673341836
p7165,t11014,0.4914631213439568
p7165,t10360,0.514312529511975
p7165,t11681,0.5728733871557872
p7165,t11458,0.5488424760229952
p7165,t11528,0.669968172968424
p7165,t12400,0.6174192767317377
p7165,p14845,0.16236432770033057
p7165,p15261,-0.08204870200478365
p7165,p14990,0.06334104835638928
p7165,p14943,0.052691929185670366
p7165,p14991,0.07121542834120731
p7165,p15227,-0.015251216808210075
p7165,p14986,-0.007030034619738929
p7165,p15253,0.05981020821196424
p7168,a2682,0.7328150405782137
p7168,v10185,0.4853098996534945
p7168,t10299,0.44387349417803657
p7168,t10503,0.31549320155361094
p7168,t10633,0.48339753029463745
p7168,t10447,0.49387217259180155
p7168,t11906,0.5854047233203985
p7168,t10604,0.5521030158034016
p7168,t11999,0.6717377776546465
p7168,t12653,0.7537650573034717
p7168,p15070,-0.1567786954979339
p7168,p15256,-0.20175074069109025
p7168,p15262,0.07292603436244254
p7168,p7105,0.4985233720930369
p7168,p7185,0.3953306346398291
p7169,a2682,0.7432095814093306
p7169,a2972,0.7501112417945428
p7169,v10185,0.4985441870547671
p7169,t10673,0.6196063979605259
p7169,t10325,0.38874907383471174
p7169,t10527,0.4462431445315553
p7169,t11227,0.6610688707216031
p7169,t10528,0.48150553274095076
p7169,t10456,0.7514741242558112
p7169,t13717,0.8057848864256028
p7169,t13739,0.9120999697065174
p7169,p9107,0.6570031019805125
p7170,a2682,0.7156195490042053
p7170,a2920,0.7154639105677508
p7170,a2684,0.8309397938907793
p7170,a2972,0.6902666135751011
p7170,a2685,0.7530622038325177
p7170,v10185,0.5110412814303554
p7170,t10837,0.5758170981445917
p7170,t10528,0.4806326462516471
p7170,t10503,0.306344298960738
p7170,t12210,0.6365464444400138
p7170,t10938,0.670274671247664
p7170,t12023,0.7549148553680208
p7170,t13740,0.8601579787211946
p7170,p7215,0.43612403897751023
p7170,p7171,0.5804716983918449
p7170,p9107,0.6538227159016357
p7170,p7169,0.6160063192616587
p7170,p7172,0.5890733621591197
p7171,a2682,0.737557683704099
p7171,a2971,0.8213190584687389
p7171,a2972,0.7610971724417517
p7171,v10185,0.5830564736065752
p7171,t10418,0.5191059137734938
p7171,t10734,0.44704949985308234
p7171,t11948,0.6164459815364158
p7171,t10322,0.5782075023120402
p7171,p7209,0.5212631720240324
p7172,a2682,0.7211699660899329
p7172,a7173,0.9102612734781977
p7172,a2972,0.7552642401821621
p7172,v10185,0.5771957939235631
p7172,t10706,0.5474621855518903
p7172,t11110,0.5034635729344876
p7172,t11979,0.7638574249621264
p7172,p7171,0.6588603145479854
p7172,p9107,0.5247755271544455
p7172,p7169,0.6180332402050409
p7174,a2682,0.6944070830694431
p7174,a7175,0.8275570262273182
p7174,a5224,0.8139679263860673
p7174,v10185,0.48294574015425573
p7174,t10812,0.5798657494398639
p7174,t10796,0.6380858649874676
p7174,t11763,0.6780938572921256
p7174,t10522,0.6686573183576374
p7174,t13741,0.8979538908140524
p7174,t13742,0.8348444428258486
p7174,t13743,0.8843084984892129
p7174,t13744,0.8934943917098075
p7174,t13745,0.9035343130229349
p7174,p15071,-0.07800495110226864
p7176,a7177,0.8256733069812268
p7176,v10185,0.5533805953770609
p7176,t11109,0.5176364074662034
p7176,t11110,0.48370900453268123
p7176,t10322,0.6234448262549895
p7176,t11526,0.7228490902763928
p7176,p15071,0.030984918626217734
p7176,p7174,0.3985901220227846
p7178,a7177,0.8293547372166931
p7178,a7179,0.8136784626032244
p7178,v10185,0.46378216775424924
p7178,t10690,0.5771627995647893
p7178,t10641,0.5450379099607628
p7178,t11863,0.7155839342294023
p7178,t12063,0.6557465964056519
p7178,t10494,0.5794681923790405
p7178,t11439,0.7161005570226295
p7178,t12757,0.8159561036973
p7178,p7119,0.39552945523398886
p7180,a966,0.6324607190136275
p7180,a2619,0.6481010205246179
p7180,a2993,0.6607523417471004
p7180,v10185,0.5229899171672251
p7180,t10299,0.4704680762684398
p7180,t11242,0.5479021920867473
p7180,t10230,0.4632876663531201
p7180,t11458,0.537984498025676
p7180,t10628,0.4234034958425209
p7180,t13746,0.6278076145551511
p7180,p15243,-0.0064155656559398274
p7180,p14866,0.034695520253064084
p7180,p7165,0.4578662452583529
p7180,p14943,-0.07576956646419801
p7180,p14991,0.0671708135867775
p7180,p15163,-0.030510696414005268
p7180,p14986,0.0880638821210367
p7181,a1251,0.8157515448136698
p7181,a7182,0.9292525588852101
p7181,a1252,0.8281446509019342
p7181,v10185,0.5779650320890375
p7181,t11110,0.5015790141696609
p7181,t11251,0.7169282191528261
p7181,t13747,0.881521372152675
p7181,t13748,0.8851878924241181
p7181,p14817,-0.06514206776226814
p7181,p14818,-0.046670606291649916
p7183,a2899,0.6449065155342535
p7183,a3014,0.6979769069232173
p7183,a7184,0.802995857278053
p7183,v10185,0.5046503741318189
p7183,t10508,0.28703971646679916
p7183,t10347,0.5207101578685974
p7183,t10219,0.5539614355352022
p7183,t11072,0.40133589435095396
p7183,t10469,0.4445838951323043
p7183,t11153,0.4472370639056646
p7183,t10555,0.5774041035120618
p7183,p14872,0.04322815464462649
p7183,p8667,0.6594502575762772
p7185,a7186,0.8744646215475002
p7185,a1524,0.7037356792077086
p7185,a7187,0.8456181823031816
p7185,v10185,0.5598583787072765
p7185,t10324,0.48218916559710373
p7185,t10535,0.43861520124513576
p7185,t10325,0.4087135571912841
p7185,t10811,0.683146619231972
p7185,p15219,-0.07811525512589418
p7185,p10004,0.32360403367728835
p7188,a3728,0.7640555749405706
p7188,a922,0.6437502975348399
p7188,a3730,0.7932565606275426
p7188,v10185,0.4791701438407843
p7188,t10656,0.45910016281147753
p7188,t10216,0.3065030469890105
p7188,t10578,0.4125725503185919
p7188,t10360,0.5268091756726861
p7188,t12625,0.6157466208901416
p7188,t11340,0.634500925318645
p7188,p15004,-0.014372914962042611
p7188,p15228,-0.01577273100026715
p7188,p15005,-0.07585998200867478
p7188,p14972,-0.0705625728222139
p7188,p8746,0.20881840833549092
p7188,p15003,0.07798152284811861
p7189,a3677,0.8581556098950581
p7189,v10185,0.5030326715629404
p7189,t10325,0.4019206997559209
p7189,t10527,0.4623631089956264
p7189,t10744,0.41221811029711486
p7189,t11228,0.6412627765272005
p7189,t12350,0.6348202877644828
p7189,t12351,0.7556193850680836
p7190,a1524,0.7120398696591371
p7190,a7187,0.863607471229769
p7190,v10185,0.5501041810257353
p7190,t11771,0.6718869608031577
p7190,t10310,0.5687511035634512
p7190,t11459,0.6203822143021893
p7190,p15180,-0.08016504568283761
p7190,p15163,0.009329636736078081
p7190,p15263,0.18537780329769818
p7191,a1147,0.7990480826268853
p7191,a1148,0.8245166128501552
p7191,v10185,0.5362566162130202
p7191,t11121,0.5654002822340832
p7191,t10503,0.40959050196833807
p7191,t11110,0.4545161256968993
p7191,t11567,0.6091054106176612
p7191,p15219,-0.01610608424200124
p7191,p14762,-0.15198624924017107
p7191,p15264,-0.0338394531205742
p7191,p15011,-0.09290641600884574
p7191,p14842,0.033007961634914776
p7191,p15265,-0.0815748006217779
p7191,p15180,0.017746361417605893
p7191,p15218,-0.013383331231838406
p7191,p15266,0.020881886683900595
p7192,a1147,0.8575236944749727
p7192,a1148,0.8150864843745744
p7192,v10185,0.603309255019949
p7192,t10447,0.6714210621154771
p7192,t13730,0.8860053837862352
p7192,p15219,0.17000443923141856
p7192,p14842,0.08650229710776217
p7192,p15267,0.07268546001027434
p7193,a2433,0.7973270801386829
p7193,a5891,0.8898786652768171
p7193,a5892,0.8479496916369926
p7193,a5893,0.9095028336234711
p7193,v10185,0.6280301201570938
p7193,t13749,0.9228182205929176
p7193,t13750,0.9162613115881715
p7194,a1349,0.8323159528591267
p7194,v10185,0.4888806546985507
p7194,t11948,0.6221364386101618
p7194,t10330,0.5594994511228089
p7194,t10691,0.5949442102665242
p7194,t11809,0.6341746121660459
p7194,t13751,0.8867817007264028
p7194,p7171,0.539774308665609
p7195,a1088,0.7589992367827829
p7195,a1524,0.7040611893063496
p7195,v10185,0.5573461924590103
p7195,t10204,0.5268390868919578
p7195,t11845,0.6135130682961993
p7195,t10503,0.3024407670656842
p7195,t11330,0.5251357996332635
p7195,t11809,0.5813023647148886
p7195,t13752,0.8633946872452439
p7195,p14915,-0.18798675701881148
p7196,a1524,0.7349774504807834
p7196,a1525,0.7931833733416617
p7196,v10185,0.5216660760047598
p7196,t10442,0.504210879822019
p7196,t10873,0.46994619838684926
p7196,t10425,0.6665115231745354
p7196,t12548,0.7792566896942634
p7196,t13753,0.8751929360695865
p7196,p14911,0.029949015381453024
p7196,p15268,0.048149819470424286
p7197,a2277,0.6554153095485784
p7197,a7198,0.9115207298023928
p7197,v10185,0.5091382462277011
p7197,t10517,0.536136405801702
p7197,t10589,0.47845186410914736
p7197,t11198,0.6012746449542437
p7197,t10322,0.6089712366472693
p7197,t10451,0.8112423957061162
p7197,t11518,0.6169143601697621
p7197,p8812,0.4335667842068155
p7197,p15269,-0.023051369301109445
p7197,p15270,-0.17772395006653982
p7197,p15271,-0.07176853924505855
p7199,a17,0.8172600976015881
p7199,v10185,0.5277121654577561
p7199,t10814,0.6028640635088016
p7199,t13014,0.6807640914613684
p7199,t10503,0.3853758292771321
p7199,t12788,0.7064149113113578
p7199,p14839,-0.12243556898451351
p7199,p15238,-0.02867156120378677
p7199,p15220,0.08934556129070806
p7199,p15239,-0.036738659595894736
p7199,p15221,0.015386255807650354
p7199,p14713,-0.05817646240058552
p7199,p7134,0.6462720910481965
p7199,p15075,-0.05132266831847432
p7199,p15272,0.09194227418147626
p7199,p15058,0.14631679641504125
p7199,p14738,0.12629253198793206
p7199,p15273,-0.1026315058525846
p7199,p14951,-0.14311894424690647
p7199,p15274,0.19159431708759425
p7199,p15275,0.003428762304206772
p7199,p14835,-0.003702046422522056
p7199,p15276,-0.12160689784967867
p7199,p9553,0.2711614518868654
p7199,p14916,-0.022585877593073074
p7199,p15277,-0.04867010524400925
p7200,a2606,0.7371315412425011
p7200,a1046,0.6161218841714051
p7200,a3374,0.7727356824400475
p7200,v10185,0.5233016374423464
p7200,t10300,0.43720492611242723
p7200,t10372,0.4062835194322305
p7200,t11091,0.46737686115012467
p7200,t10628,0.47776745678346233
p7200,t10894,0.5087374111101511
p7200,t11507,0.6218054859760807
p7200,t13754,0.8404051193732287
p7200,p3144,0.42681166406435367
p7200,p8833,0.15114172267919013
p7200,p14924,-0.12669629476027733
p7200,p14757,0.003494230272735806
p7200,p14863,-0.017340905254488656
p7200,p15167,-0.05428995034973962
p7200,p14859,0.13337934553084208
p7201,a7114,0.9003674752509268
p7201,a7202,0.9019541213321307
p7201,v10185,0.6468837820240846
p7201,t10734,0.5537218967547382
p7201,t10309,0.6005410135435574
p7201,t13755,0.8997189503784461
p7201,p15247,0.016420469761229184
p7203,a1962,0.8645218322252515
p7203,a7204,0.9378817811999031
p7203,v10185,0.6280544301903848
p7203,t10310,0.5720183170474418
p7203,t13267,0.8262032635020586
p7203,p6670,0.2265322310293527
p7203,p6870,0.3350413841150091
p7203,p7132,0.44146985146337847
p7205,a912,0.7652019757291026
p7205,a2510,0.8893258737703945
p7205,v10185,0.5510163917726514
p7205,t13756,0.8907679220554907
p7205,t10429,0.4771795784244777
p7205,t11110,0.4175630986328854
p7205,t11458,0.6052248545919282
p7205,t10649,0.6695565024120891
p7205,t13757,0.8871145237691698
p7205,p14845,0.06868653501765805
p7205,p14982,0.02270632041684494
p7205,p15137,-0.10701755220753746
p7205,p14903,0.022829952983279223
p7205,p7165,0.457789219323929
p7205,p9352,0.35219070538735114
p7205,p8766,0.41419635995128207
p7205,p2509,0.7939890347238883
p7205,p15268,0.11368955847172234
p7206,a1258,0.8506549647465587
p7206,v10185,0.4253753268532316
p7206,t10508,0.28282196867577086
p7206,t10889,0.5879183898545243
p7206,t10891,0.5387535534558299
p7206,t13758,0.7491639301333411
p7206,t12095,0.6020108152685691
p7206,t10315,0.5838509587226604
p7206,t10636,0.6586783073923662
p7206,t11326,0.5914858216996636
p7206,t12092,0.5619052260761931
p7206,t13759,0.8685588594804959
p7206,p15278,-0.12978072968452792
p7206,p15279,0.10137059610257523
p7206,p15280,0.0287312049731641
p7207,a7099,0.8618026457715576
p7207,v10185,0.5351633195380553
p7207,t10706,0.6486910991064491
p7207,t11072,0.5067192403003222
p7207,t11580,0.7166258646592423
p7208,a5223,0.7460692456011023
p7208,a7175,0.8278428276479914
p7208,a5224,0.824960406935018
p7208,v10185,0.49561176559970693
p7208,t10964,0.6145905173514928
p7208,t10734,0.4085296610119716
p7208,t10360,0.49412663832704395
p7208,t11798,0.74852369306179
p7208,t10617,0.5535417586200553
p7208,t13742,0.8185174662835055
p7209,a7098,0.821358629327863
p7209,v10185,0.5148577322277786
p7209,t10204,0.5911034915235195
p7209,t11072,0.4424016432022648
p7209,t11171,0.5260736666303796
p7209,t10322,0.5868249213984101
p7209,t10494,0.6394139742132137
p7209,t13760,0.8946178881858007
p7209,p14786,0.005851042918453686
p7209,p7171,0.5212631720240324
p7209,p15059,0.07831534948554117
p7209,p7210,0.7157894526071417
p7210,a7118,0.8184045448836506
p7210,a7098,0.8345498383604145
p7210,v10185,0.6087902532929538
p7210,t11072,0.5076442364890553
p7210,t11171,0.5898503718787579
p7210,t11297,0.6087445207383012
p7210,t12486,0.8172925449894801
p7210,p15059,0.005523359637955601
p7210,p14786,0.04714198864103316
p7211,a7118,0.7798880212678424
p7211,a7098,0.7662536067952587
